ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,ID,Session,Online,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z,I,S,M
105,0,0,F,1,8.830555556,7,19,0,0,Experimental,8.9,3.25,105,0,0,0,1,-7.190791275,-0.08587984,0.62931174,0.16450952,0.33014935,-0.26995474,-0.36265656,0.92261904,0.38095236,8.830555556,-1.173616684,-0.67781597,-1.862217933,-7.745772108,-1.094646584,0.229047612,-0.115256881,0.85287542,0.354601991,0.073173159,0.15726019,-1.932208514,1.359357258,0.405365083,-0.373807224,0.378752905,-0.838627794,0.480312573,-0.42144014,0.000843165,-0.106891366,-0.026753958
106,0,0,F,1,8.961111111,8,20,4,19.04761905,Experimental,8.11,2.75,106,0,0,0,1,-5.270658323,0.13261735,-0.29970905,-1.3983992,0.28353399,-0.72156012,-1.240746,0.91666669,0.42857143,8.961111111,-0.545903151,-0.598051264,-1.236923904,-7.489784662,-0.230321854,-0.588880719,-0.790715809,-0.698964297,-0.358558053,-1.719569245,1.908090305,-0.821738287,-0.290679113,-0.095698125,0.297449339,0.378752905,0.061861576,0.758357594,1.779413924,-0.122354746,0.013004922,0.002341672
107,0,0,F,1,10.20555556,5,10,4,40,Experimental,10.1,3,107,0,0,0,1,-12.04821259,0.37917247,-1.1870584,-0.50790471,0.1563147,-1.1543044,0.37518471,0.88690472,0.72619045,10.20555556,-0.488068637,-0.637181333,-1.710910881,-6.931037684,-0.122275574,-0.179916553,1.066796243,0.817950527,-0.71131074,0.073173159,-0.718154868,0.911570529,0.357296544,-0.506778338,0.671313754,-1.330753449,2.062949065,0.66567592,1.779413924,0.009884714,0.092366251,0.032267706
108,0,0,M,1,8.702777778,6,12,3,23.07692308,Experimental,8.8,3.25,108,0,0,0,1,-4.788239837,-0.42089748,-0.12299224,0.82154614,0.096771032,0.56769645,0.080196381,0.95833331,0.88690472,8.702777778,0.017824585,-0.623490823,-1.841977185,-6.897348373,0.273484509,0.229047612,-0.115256881,0.203334223,1.133783559,0.073173159,0.15726019,-0.417004029,0.309140975,1.24078616,-1.181014483,0.378752905,0.261970325,-0.075777469,-0.42144014,0.268616146,0.045018004,0.031789396
109,0,0,M,1,9.244444444,8,26,2,7.692307692,Experimental,9.2,1,109,0,0,1,1,-4.929832352,0.30547717,0.68304127,0.054071482,0.22012077,0.1975126,-0.45589998,0.83333331,0.88095242,9.244444444,-0.487352268,-0.990443601,-2.467082065,-7.568683062,0.389025153,-3.451629877,-0.790715809,0.231026882,-0.216946667,0.073173159,-0.718154868,-0.553540887,0.378541647,-0.118430671,0.195486317,-1.330753449,1.762785941,-0.35382249,-0.42144014,0.203034662,0.003740026,0.017378835
110,0,0,F,2,8.186111111,7,17,8,40,Control,8.1,3.25,110,0,0,1,2,-5.480181187,0.76533514,-0.19977622,1.3821244,-0.49250063,0.42653626,-0.37148768,0.92261904,0.66666669,8.186111111,-0.85079175,-1.513493246,-3.022179444,-7.260171166,1.11326292,0.229047612,-0.284121613,-0.247104176,0.327810647,0.969544361,-0.718154868,-0.491478679,0.589576341,0.716990406,-0.212365772,0.378752905,-0.838627794,0.202267552,-0.42144014,0.305142552,0.029452684,0.019404557
111,0,0,M,1,8.066666667,5,6,4,66.66666667,Experimental,8,2.75,111,0,0,0,1,7.259121933,0.31115615,-0.41773841,0.32806972,0.13163832,-0.37857595,-0.22997162,0.92261904,0.5,8.066666667,-0.403574433,-0.786832664,-2.053225895,-7.064379089,0.156350933,-0.588880719,-0.115256881,-0.001300924,0.21618005,0.969544361,-0.718154868,-1.109440952,0.378718689,0.385474105,-0.263347283,0.378752905,-0.038192799,0.109585878,-0.42144014,0.039067879,-0.031988008,-0.007192014
112,0,0,M,1,6.283333333,8,30,16,51.61290323,Experimental,6.3,1,112,0,0,0,1,0.361893879,-0.064841561,0.10962112,1.2003908,-0.44727033,-1.1147535,0.26387569,0.95833331,0.63095242,6.283333333,-1.8013522,-1.842678884,-2.433701071,-6.809298979,-0.126341343,-3.451629877,0.053607851,-2.017487185,-1.237569269,0.969544361,-0.718154868,1.103520073,-2.028705621,-1.108243626,1.226041149,0.378752905,-1.138790918,-1.929410943,-0.42144014,0.096830084,0.020000354,0.010829106
113,0,0,F,2,10.80277778,6,13,1,7.692307692,Control,10.9,3.75,113,0,0,0,2,-7.31479121,-0.064126424,-0.83823419,2.1817522,-0.076667398,-0.62288696,-0.65390503,0.95833331,0.6785714,10.80277778,-0.302201158,-0.644781926,-1.892057191,-7.651885984,0.062989966,1.046975943,-0.284121613,0.707427149,0.504186991,0.969544361,-0.718154868,-0.479066237,0.742895172,0.524710951,-0.518254838,0.378752905,1.96289469,0.66567592,0.678986892,0.34311834,0.061710432,0.033246191
114,0,0,F,1,9.091666667,8,19,18,94.73684211,Experimental,9.1,1.416666667,114,0,0,1,1,-2.336584133,0.90392786,0.21048918,0.47345659,-0.39382398,0.20496698,0.35080355,0.95833331,0.33333334,9.091666667,-0.984073983,-1.236965372,-3.153633056,-6.695435294,1.11326292,-2.770022934,1.235660976,1.261249414,-0.633169322,-0.823198043,0.15726019,-1.917579564,1.40870627,-1.108243626,0.386060061,-1.330753449,-0.73857342,-2.300137637,-0.42144014,0.074440189,-0.065234814,-0.017714892
115,0,0,F,2,8.363888889,6,15,3,18.75,Control,8.04,3.5,115,0,0,1,2,-17.9718925,-0.41136652,0.30232298,-0.99858534,0.52173001,-0.11304215,-0.072279714,0.95833331,0.10714285,8.363888889,-0.584076085,-0.44961869,-1.578566249,-7.238750358,-0.432957935,0.638011778,-1.128445273,0.308263438,-0.354092829,0.073173159,0.15726019,0.358773574,0.129442809,-0.108958777,0.297449339,0.378752905,-0.238301548,0.66567592,0.678986892,-0.2975899,-0.063291585,-0.034057881
116,0,0,F,1,7.15,4,5,1,20,Experimental,7.1,3.25,116,0,0,1,1,9.158676286,0.89244735,0.60464495,-0.63511819,0.034590207,-0.70513815,0.88628274,0.95833331,0.5,7.15,-1.302097202,-1.469683113,-2.192881828,-7.108099718,0.138252195,0.229047612,-0.115256881,0.694749255,0.296317739,0.969544361,-0.718154868,0.181896281,-0.047776763,-0.312604505,0.246467828,0.378752905,-1.539008416,-0.631867511,-1.521867172,-0.109885923,-0.065216381,-0.021563286
117,0,0,M,2,7.486111111,5,5,0,0,Control,7.5,3.5,117,0,0,1,2,-45.94536363,0.13998108,-0.003486872,0.16870345,0.57280993,0.40538156,-1.1228331,0.91666669,0.39285713,7.486111111,-0.929930617,-1.461434963,-2.592340016,-6.625687049,0.843572001,0.638011778,-1.128445273,-2.017487185,-1.237569269,-0.823198043,2.783505363,1.103520073,-2.028705621,-1.108243626,1.226041149,3.797765614,0.662187822,-0.261140816,-1.521867172,-0.104900911,-0.065585191,-0.030780389
118,0,0,F,2,6.833333333,5,8,2,22.22222222,Control,6.1,2.75,118,0,0,0,2,-86.7068465,0.17678562,0.36432049,-0.035397418,-0.89030004,0.52148932,0.88454819,0.79761904,0.39285713,6.833333333,-1.523480525,-1.641683809,-2.353278207,-7.088163241,0.077614596,-0.588880719,0.897931512,0.555828387,0.995042674,-0.823198043,1.032675248,1.726358663,-0.136120985,1.733324664,-1.201649856,0.378752905,0.662187822,-0.168459143,0.678986892,-0.08713032,-0.028557507,-0.016257618
119,0,0,F,2,9.155555556,6,18,4,21.05263158,Control,9.1,3.75,119,0,0,1,2,-11.29817029,0.29415512,-0.39217487,0.1575198,0.012189478,0.65594721,-0.9413808,0.85119045,0.47619045,9.155555556,-1.19865871,-1.299607607,-2.646671128,-7.274325547,-0.064793497,1.046975943,-0.621851077,-0.853221059,-1.237569269,-1.719569245,1.908090305,-0.173188211,-0.638921768,-1.108243626,1.226041149,0.378752905,0.061861576,0.294949226,-0.42144014,0.061231861,-0.012378556,-0.004777019
120,0,0,M,1,8.458333333,8,22,15,68.18181818,Experimental,8.5,3.083333333,120,0,0,1,1,-1.487563275,0.99855113,0.49120292,-0.39886457,0.20199208,-0.76934838,0.89092171,0.88095242,0.85119045,8.458333333,-0.902800142,-1.198716155,-2.436328963,-6.971723785,0.251987517,-0.043595165,-1.128445273,-2.017487185,-1.237569269,-0.823198043,0.15726019,1.103520073,-2.028705621,-1.108243626,1.226041149,-1.330753449,-1.438954041,-0.075777469,-0.42144014,0.0472869,0.057135506,0.022296528
121,0,0,F,2,7.602777778,5,16,3,17.64705882,Control,7.7,3.75,121,0,0,0,2,3.455538381,-0.43241689,0.29140109,-1.9254266,0.55647075,0.16435665,-0.44715548,0.81547618,0.76190472,7.602777778,-0.408903634,-0.493999135,-1.636274566,-6.744197748,-0.204015725,1.046975943,-1.128445273,-2.017487185,-1.237569269,-0.823198043,1.032675248,1.103520073,-2.028705621,-1.108243626,1.226041149,0.378752905,0.962350946,-0.261140816,-0.42144014,-0.236289564,0.043395779,0.004382323
122,0,0,M,1,7.102777778,6,15,3,18.75,Experimental,7.1,3.25,122,0,0,0,1,-11.39519116,-0.73769546,0.44917831,-0.3806912,-0.44146633,-1.3059661,0.14609563,0.76190472,0.13095239,7.102777778,-1.1442228,-1.403432377,-1.962907725,-7.490332319,0.302824794,0.229047612,-0.621851077,-0.431680691,0.995361618,0.073173159,0.15726019,-1.328875189,0.101647131,0.993569719,-1.012289958,0.378752905,-0.138247173,-0.817230858,-0.42144014,-0.389982533,-0.094202821,-0.053999023
123,0,0,M,1,9.077777778,6,20,6,30,Experimental,9,3.25,123,0,0,0,1,-1.213454333,0.43132955,0.26147008,-0.30799776,-1.2201236,0.27394959,0.076990373,0.95833331,0.91666669,9.077777778,-0.792917098,-1.478873542,-3.022228137,-7.56240619,1.098668632,0.229047612,-0.284121613,0.600334446,0.522047886,0.969544361,-0.718154868,-0.680768414,0.724305706,0.675314071,-0.570450195,0.378752905,-0.138247173,0.480312573,-0.42144014,0.208887086,0.039889796,0.030233062
124,0,0,M,2,9.172222222,5,8,2,25,Control,9.2,3.25,124,0,0,0,2,-36.53449674,0.60055232,-0.003486872,2.0181921,0.25577337,-0.075894862,-0.1257119,0.95833331,0.79761904,9.172222222,-0.632512142,-0.699484202,-1.416823566,-7.482462958,-0.206124464,0.229047612,0.053607851,0.812047293,-0.145822029,3.658657968,-4.219815098,-1.917579564,1.320939029,0.186564325,0.063177157,-1.330753449,-1.238845292,0.202267552,0.678986892,0.557914503,-0.018524955,0.031149304
125,0,0,M,2,7.633333333,8,33,4,12.12121212,Control,7.7,3,125,0,0,0,2,-0.186780378,-0.090318359,-0.3101362,-0.96223861,-0.27208793,0.53174198,0.25283867,0.95833331,0.88690472,7.633333333,-0.234808583,-0.917547085,-2.146983361,-7.174454028,0.49992354,-0.179916553,-0.284121613,0.234488464,0.363851383,0.073173159,0.15726019,-0.842130155,0.480164059,-0.133585702,-0.242711909,0.378752905,0.662187822,0.109585878,-0.42144014,0.062753499,0.050221467,0.026054189
126,0,0,M,2,10.45833333,8,34,1,2.941176471,Control,10.5,3,126,0,0,0,2,0.780273236,0.50706077,-0.12284786,0.94875968,-0.83322763,0.14946634,-0.055925459,0.95833331,0.83333331,10.45833333,-0.191446465,-0.498521668,-1.587601218,-7.4559088,-0.011847482,-0.179916553,-0.452986345,0.225401811,-0.326025707,0.073173159,0.15726019,-0.233920514,0.264526258,-0.538035589,0.386060061,0.378752905,1.96289469,1.499810983,-0.42144014,0.35413905,0.003170651,0.024870371
127,0,0,M,2,7.469444444,6,14,0,0,Control,7.5,3.25,127,0,0,0,2,-11.98021962,0.2795296,0.11128208,1.5820314,1.0935236,0.31030294,0.97066408,0.73809528,0.71428573,7.469444444,-0.827896581,-1.14472313,-2.037055825,-6.483467064,0.254354159,0.229047612,0.897931512,1.227746242,-0.128599023,-0.823198043,0.15726019,1.103520073,0.626932315,0.182775567,0.051038702,-1.330753449,1.562677192,0.66567592,0.678986892,0.286524902,-0.020829965,0.01001541
128,0,0,F,2,7.011111111,1,1,0,0,Control,7,3,128,0,0,1,2,-4.053227237,0.074087717,-1.0113308,-1.180319,0.65693307,0.47314876,0.70836186,0.64285713,0.23809522,7.011111111,-1.191394022,-0.988372162,-2.158368242,-6.729964619,-0.674567744,-0.179916553,1.911119904,0.336357887,0.043879109,-0.823198043,-0.718154868,1.103520073,0.081049109,-0.40353469,0.161498643,-3.040259804,-0.73857342,-0.075777469,0.678986892,-0.350319089,-0.075283687,-0.044250539
129,0,0,F,1,6.025,8,27,8,25.80645161,Experimental,6,2.5,129,0,0,0,1,-19.75510694,0.28474334,-0.027084351,-0.017224059,-0.37898815,-0.22138715,-0.79890239,0.76190472,0.21428572,6.025,-2.070148495,-1.8457515,-3.443074819,-6.894550836,-1.304306734,-0.997844884,-1.128445273,-2.017487185,-1.237569269,0.969544361,-1.593569925,1.103520073,-2.028705621,-1.108243626,1.226041149,-1.330753449,-0.938682169,1.963219352,-0.42144014,-0.160918267,-0.094695133,-0.039856389
130,0,0,F,1,9.086111111,8,24,4,14.81481481,Experimental,9.1,3.5,130,0,0,0,1,-5.355612471,-0.055555232,-0.011605799,-0.70781165,-0.005087815,0.2658982,0.092494376,0.92261904,0.34523809,9.086111111,-1.057385119,-1.176807136,-1.467182865,-7.406609531,-0.056525422,0.638011778,-0.452986345,-0.247104176,0.508971159,0.073173159,0.15726019,-0.320807606,-0.09239148,-0.299343853,-0.310687258,0.378752905,-0.138247173,-0.539185837,-1.521867172,-0.121959144,-0.09806988,-0.035755439
131,0,0,F,1,10.33055556,7,11,2,16.66666667,Experimental,10.3,2.25,131,0,0,0,1,4.935693726,0.59802407,0.16552255,-1.1216049,-0.13401939,-0.6566174,-0.40465653,0.84523809,0.75,10.33055556,-1.635787688,-1.253130248,-2.509111338,-7.326272096,-1.329201981,-1.40680905,-0.790715809,-0.80185365,-1.237569269,0.969544361,-0.718154868,-0.8851304,-0.353175126,-1.108243626,1.226041149,0.378752905,-0.338355922,1.221765962,1.779413924,0.034068756,0.065107823,0.0276792
132,0,0,M,2,9.213888889,8,31,17,53.125,Control,9.2,2.75,132,0,0,1,2,-3.085416242,0.60522938,0.5174852,1.2730843,0.13402745,0.16702648,0.000171244,0.88690472,0.88095242,9.213888889,-2.172172641,-1.446986208,-2.888147063,-7.652308248,-3.17371067,-0.588880719,0.053607851,0.877261032,0.551071842,0.073173159,-0.718154868,0.126040293,0.674733798,0.716990406,-0.603224024,-1.330753449,0.362024699,-1.095275879,1.779413924,0.520729752,0.022391494,0.043082676
134,0,0,F,1,9.530555556,6,13,0,0,Experimental,9.6,2,134,0,0,0,1,6.552250153,-0.86407864,1.0476505,0.22741719,-0.89030004,0.50087798,-0.36165273,0.92261904,0.76190472,9.530555556,0.074005413,-1.177995438,-2.832448346,-6.665400592,1.188525149,-1.815773215,0.053607851,0.922508858,-0.049500771,0.073173159,0.15726019,0.349020942,0.635430357,0.080479109,0.017051028,0.378752905,-0.338355922,0.387630899,-0.42144014,0.110938004,0.005973186,0.013078052
135,0,0,F,1,6.313888889,6,12,0,0,Experimental,6.3,2,135,0,0,1,1,-11.42889302,-0.46494663,0.003490754,-0.45338464,-0.49332526,-0.86612362,-0.072279714,0.79761904,0.083333336,6.313888889,-0.832764185,-1.762600349,-3.789787573,-7.6713061,3.485092679,-1.815773215,1.911119904,0.420393979,2.575412984,0.073173159,0.15726019,-0.157229358,0.397839282,1.775948188,-2.415495359,0.378752905,0.261970325,-0.35382249,-1.521867172,-0.522856608,-0.081490859,-0.06179281
136,0,0,F,1,8.494444444,2,5,3,33.33333333,Experimental,8.5,1.25,136,0,0,0,1,16.47180286,-0.063923739,-0.037965398,-1.8709065,0.02079621,0.28189084,0.51573896,0.91666669,0.63095242,8.494444444,-0.154007812,-0.247529497,-0.992881334,-7.173489926,-0.216334397,-3.042665712,0.053607851,0.0806644,0.585836799,0.969544361,-0.718154868,0.082596748,0.037734778,0.945263058,-0.688193209,0.378752905,-1.63906279,-1.651365921,0.678986892,-0.164330151,0.031905557,0.007958704
137,0,0,F,2,6.175,7,19,9,47.36842105,Control,6.2,3.5,137,0,0,1,2,-3.261984488,0.56061959,0.029001266,0.024714479,0.58868408,-0.16940612,-1.1869156,0.95833331,0.083333336,6.175,-1.257466177,-2.268407641,-3.789787573,-6.69608972,3.627819357,0.638011778,-1.128445273,-2.017487185,-1.237569269,0.073173159,0.15726019,1.103520073,-2.028705621,-1.108243626,1.226041149,0.378752905,-0.338355922,0.109585878,-0.42144014,-0.10770201,-0.092987404,-0.039236585
138,0,0,M,2,8.641666667,7,16,2,12.5,Control,8.7,3.5,138,0,0,0,2,-12.07620567,0.72797573,0.99231732,0.87327045,1.0604918,-0.44967261,-1.0772266,0.95833331,0.42857143,8.641666667,-0.867450566,-0.92187511,-2.275316666,-7.505675609,-0.204349482,0.638011778,-0.452986345,0.170449191,-0.038337711,0.073173159,0.15726019,-0.987976345,0.477685463,0.146782369,-0.008439727,0.378752905,-1.438954041,-0.631867511,-1.521867172,0.157774758,-0.114792542,-0.02472643
139,0,0,M,1,8.563888889,8,26,5,14.28571429,Experimental,8.6,2.25,139,0,0,1,1,-2.065789849,0.13998108,0.19693238,-0.3806912,-0.043009877,-0.67123616,-0.49991754,0.84523809,0.35714287,8.563888889,-2.161904395,-1.629940575,-2.709182893,-7.254053036,-2.572887182,-1.40680905,-0.959580541,-1.901276921,-0.22141189,0.073173159,-0.718154868,0.895168375,-1.862285643,-0.20462491,0.220977073,-1.330753449,-3.339987156,-1.558684248,0.678986892,-0.066462833,0.006309595,0.000523314
140,0,0,M,2,10.39166667,5,6,0,0,Control,10.04,2.75,140,0,0,1,2,-106.2306831,0.29501757,-0.5696342,-1.5983062,0.25577337,0.24425755,0.88628274,0.74404758,0.48809525,10.39166667,-1.309503305,-0.923748567,-2.276343782,-6.758777471,-1.0446437,-0.588880719,-0.621851077,-0.038111144,-0.216946667,-0.823198043,-0.718154868,-0.151023137,0.751924341,-1.070356048,0.980844357,-3.040259804,-1.138790918,-0.631867511,0.678986892,-0.245290421,-0.016362937,-0.016599157
141,0,0,M,1,10.36388889,8,25,9,33.33333333,Experimental,10.04,3.25,141,0,0,0,1,-3.940067991,0.8531841,1.134486,-0.23530434,0.57892567,-0.067326337,1.3293092,0.84523809,0.72619045,10.36388889,-1.309503305,-0.644257012,-1.837688401,-6.880326983,-1.435958745,0.229047612,0.729066779,1.027098095,-0.108505515,0.073173159,0.15726019,-0.667026068,1.068830468,0.19414184,0.03283102,0.378752905,-2.53955216,-1.002594206,-0.42144014,0.065708955,-0.018909522,0.00274983
142,0,0,F,2,9.883333333,8,22,4,18.18181818,Control,9.1,3.75,142,0,0,0,2,-6.604729177,-0.077772133,0.46389732,1.2646967,0.000409991,0.56939459,0.04050377,0.92261904,0.45238096,9.883333333,-0.681327604,-0.847216224,-1.887675526,-7.966509615,-0.061956561,1.046975943,-0.284121613,0.831425973,0.497489155,0.969544361,-0.718154868,-1.84487812,1.31190986,0.544601929,-0.518254838,0.378752905,-0.538464671,0.66567592,-0.42144014,0.154885497,-0.017523715,-0.000974609
143,0,0,F,2,7.916666667,6,7,2,28.57142857,Control,7.11,3,143,0,0,0,2,-21.83920266,0.59696555,0.057078853,0.4343141,0.58080202,0.46873602,-0.017968953,0.92261904,0.66666669,7.916666667,-0.636224033,-0.838236522,-1.863614906,-6.635217214,-0.019705945,-0.179916553,-0.452986345,-1.476614947,-1.237569269,0.969544361,-1.593569925,1.103520073,-1.586099298,-1.108243626,1.226041149,-1.330753449,-1.939225913,-0.631867511,-0.42144014,0.1928556,-0.01301769,0.007208277
144,0,0,F,2,8.955555556,4,4,1,25,Control,8.11,1.75,144,0,0,0,2,-70.68793354,-0.43542218,0.064022243,0.61884344,0.33789054,0.13903283,0.50339955,0.92261904,0.25,8.955555556,-0.828842896,-1.130249373,-2.509029995,-7.549492199,0.224209823,-2.224737381,1.57339044,0.367573942,0.086688558,-1.719569245,1.908090305,-0.380210005,0.430946236,0.102264466,-0.092195067,0.378752905,-0.838627794,-1.466002574,1.779413924,-0.012579814,-0.01366118,-0.006259278
145,0,0,M,1,9.938888889,7,17,2,11.76470588,Experimental,9.11,3,145,0,0,1,1,-10.59573855,-0.067390218,-0.4026207,-0.8895452,-0.19122452,-0.10128659,-0.64508832,0.95833331,0.92261904,9.938888889,-0.527879378,-1.094747688,-2.436941145,-7.987298005,0.534725305,-0.179916553,-0.284121613,0.599901748,1.182901021,0.073173159,0.15726019,-0.19668319,0.558239814,1.525890179,-1.291474424,0.378752905,-0.338355922,0.480312573,-0.42144014,0.077962681,0.060314843,0.029860383
146,0,0,M,1,9.077777778,5,6,1,16.66666667,Experimental,9,2.75,146,0,0,1,1,-17.01058627,0.85187489,-0.14644153,0.21902959,0.38572997,-0.48662966,0.37462667,0.95833331,0.25,9.077777778,-0.597186789,-0.960334958,-2.172590296,-7.581329806,0.21771673,-0.588880719,-0.284121613,0.142509277,-1.237569269,0.969544361,-1.593569925,-1.381628066,0.589576341,-1.108243626,1.226041149,-1.330753449,-0.338355922,-1.187957553,-0.42144014,-0.110628777,-0.017424721,-0.018842579
147,0,0,F,1,8.4,6,14,5,22.72727273,Experimental,8.4,3.25,147,0,0,0,1,-6.138620251,-0.50190324,-1.0113308,-0.81685179,0.44187567,0.32815021,1.297827,0.74404758,0.47619045,8.4,-0.771033719,-0.889535995,-2.170994673,-7.166051451,-0.115888676,0.229047612,-0.452986345,-1.871606216,1.31494407,0.073173159,0.15726019,3.417553837,-2.701467231,-0.211255236,-0.946742301,0.378752905,-0.138247173,0.851039268,-1.521867172,-0.354612817,-0.049980483,-0.035957911
148,0,0,M,2,10.98611111,6,13,2,14.28571429,Control,10.11,NA,148,0,0,0,2,-6.62694949,-0.72415388,-0.4886122,0.017724769,-0.43451929,-0.51852399,0.7547465,0.95833331,0.88690472,10.98611111,-1.738036325,-0.700831863,-1.608036932,-7.491862343,-2.628093643,1.046975943,1.235660976,0.380740318,-0.459982424,0.073173159,0.15726019,-0.897986143,0.618965401,-0.699057792,0.52929383,0.378752905,0.16191595,0.294949226,0.678986892,0.084913722,0.081405922,0.037325589
149,0,0,F,1,8.4,7,17,9,37.5,Experimental,8.4,3.75,149,0,0,0,1,-0.29815558,0.30129826,0.46476659,0.49162996,-0.50456429,0.59121287,0.15829498,0.95833331,0.92261904,8.4,-0.758076251,-0.852041692,-2.257483119,-8.072675356,-0.155226503,1.046975943,-0.621851077,-0.781207784,-1.237569269,-0.823198043,1.032675248,-1.112987365,-0.25828033,-1.108243626,1.226041149,0.378752905,-0.338355922,-0.261140816,0.678986892,0.409994803,0.023249121,0.039107409
150,0,0,M,1,11.21666667,7,17,4,12.5,Experimental,11.02,3.75,150,0,0,1,1,-6.557146636,-0.32892811,-0.42123914,0.019122656,-0.68240488,-0.37884387,-0.077323318,0.95833331,0.64285713,11.21666667,-0.80937345,-0.810866722,-2.179739263,-7.453289188,-0.287060563,1.046975943,-0.621851077,0.593411281,-0.522814503,-0.823198043,0.15726019,-0.42941647,0.632597676,-0.46983795,0.518369221,-1.330753449,-0.538464671,-0.075777469,0.678986892,-0.000562884,0.085302484,0.024766304
151,0,1,M,2,7.994444444,8,15,6,40,Control,7.11,NA,151,0,1,1,2,-16.43013013,-0.43730333,0.64894193,0.055469371,0.40196082,-0.48081911,-0.93650651,0.92261904,0.77976191,7.994444444,-2.070148495,-2.04558925,-2.151645917,-7.423535276,-3.17371067,-1.40680905,-0.959580541,0.045863135,-0.683881507,-1.719569245,1.908090305,-0.656386832,0.262224705,-0.40353469,0.623973779,0.378752905,0.462079073,0.851039268,-1.521867172,0.157022721,-0.008248535,0.015886575
152,0,0,M,1,11.35,8,17,9,52.94117647,Experimental,11.04,3.75,152,0,0,0,1,-32.18294384,0.29723218,-0.56119049,2.3271391,0.50088185,0.18202668,-0.23087282,0.95833331,0.58333331,11.35,-0.104810364,-0.536493371,-1.384041826,-7.850644665,0.092785374,1.046975943,0.391337315,0.204632317,1.629742354,0.969544361,-1.593569925,0.62874418,-0.047776763,0.179933999,-1.286619042,-1.330753449,-0.838627794,-0.909912532,1.779413924,0.476305285,0.03025649,0.032965437
153,0,0,F,1,7.908333333,6,9,3,33.33333333,Experimental,7.1,3,153,0,0,0,1,-12.51013617,-0.72647041,0.15187658,0.073642731,0.035651863,-0.35704857,-0.65148044,0.54761904,0.33333334,7.908333333,-2.359721284,-1.584442397,-2.833389799,-7.953421722,-3.928365846,-0.179916553,-0.790715809,0.755889302,1.147498175,0.073173159,-0.718154868,0.802518363,0.343841311,1.147961596,-1.167662182,-1.330753449,-1.338899667,0.480312573,-0.42144014,-0.34844204,-0.063740636,-0.046739229
154,0,0,M,2,8.725,7,18,11,61.11111111,Control,8.08,3.5,154,0,0,0,2,-4.730476311,-0.42911381,0.56981242,0.78240365,0.85172439,-0.3995111,0.089160256,0.92261904,0.95833331,8.725,-0.751573309,-1.348110253,-3.002509258,-6.916365166,0.812987713,0.638011778,-0.790715809,-0.310679844,1.196296693,-0.823198043,0.15726019,-0.581912182,-0.055035507,1.088288662,-1.189511401,-1.330753449,1.562677192,0.202267552,0.678986892,0.346107576,0.003106877,0.033665676
156,0,0,M,1,10.18888889,6,15,1,4.166666667,Experimental,10.02,2,156,0,0,0,1,-19.35908263,-0.22939122,0.17205656,-1.1579516,-0.55068839,-0.86118209,-1.346681,0.70238096,0.30952379,10.18888889,-0.09803374,-1.160423881,-2.549523293,-6.729964619,1.041398945,-1.815773215,-1.128445273,-1.036561294,-0.340059268,0.969544361,-0.718154868,0.880096124,-1.149512421,0.034066827,0.250109365,0.378752905,0.061861576,0.016904205,-0.42144014,-0.437202595,-0.021918705,-0.037367319
157,0,0,M,2,8.594444444,3,4,4,100,Control,8.07,3,157,0,0,1,2,-21.21236744,0.5591042,0.89799702,-0.27165106,-0.867342,-0.13466178,-0.18514067,0.95833331,0.21428572,8.594444444,-0.133656385,-0.653366311,-1.713797928,-7.017558851,0.207157868,-0.179916553,0.729066779,0.327951187,0.097851617,1.865915564,0.15726019,0.271886483,0.175296823,0.107000413,-0.101905831,3.797765614,1.06240532,1.036402615,-0.42144014,-0.170860417,-0.02276763,-0.02326586
159,0,0,M,1,11.09722222,1,2,2,100,Experimental,11.1,2.5,159,0,0,0,1,-17.32376631,-0.82834888,0.53680605,0.57690489,0.83674717,-1.1147535,0.42918116,0.65476191,0.035714298,11.09722222,-1.178603713,-1.253415816,-2.361231288,-7.398462225,-0.128343885,-0.997844884,-1.128445273,0.404538696,-0.121263298,0.969544361,-1.593569925,-0.153239644,0.383498838,0.312540519,0.012195646,-1.330753449,-0.338355922,-0.075777469,-1.521867172,-0.452654299,-0.123477127,-0.074409223
160,0,0,F,1,8.755555556,5,10,6,50,Experimental,8.9,3.5,160,0,0,1,1,-7.454685758,0.75773346,-0.26534259,-0.94406527,0.45094258,0.046315551,-0.63908142,0.92261904,0.66666669,8.755555556,-0.84644035,-1.195133856,-2.436328963,-6.024728641,0.25420245,0.638011778,-1.128445273,-1.191467103,0.122729293,0.073173159,0.15726019,1.494511985,-1.486601397,0.222557523,-0.150459651,0.378752905,-0.138247173,1.499810983,0.678986892,0.009962038,0.043821782,0.015462567
