Participant,Group,Date,Weeks,Tot_session,LabelledSessions,Games,NumGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,premature_go,too_late_responses,stop_trials,correct_inhibits,false_alarms,prem_false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT0,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT,New_seq_session
132,1,17/02/2020,5,14,15,,1,94,31.91489362,79.78723404,75,62,64,0,0,0,0,2,0,30,13,17,2,0,1,0.566666667,0.433333333,0.566666667,5.562834864,-2.949311437,596.390625,411.1294118,150,53.88159061,446.390625,509.6,509.6,509.6,659.6,659.6,659.6,,,,0,596.390625,612.8774194,85.3,217.8744088,217.8744088,200.4578983,9.899494937,231.9017323,0.365321653,0.365321653,0.327076658,0.11605504,0.564060186,14
132,1,20/02/2020,5,15,16,,2,132,32.57575758,74.24242424,98,84,89,3,0,1,0.011235955,1,0,43,14,29,5,0.033707865,1,0.674418605,0.325581395,0.674418605,5.278581458,-3.09143814,740.8613372,729.4208621,360.2272727,102.9597558,380.6340645,491.5627273,491.5627273,491.5627273,851.79,851.79,851.79,,,,0,740.8613372,739.9591667,778.7525,310.6716793,310.6716793,291.6503072,1068.187323,366.3742609,0.419338497,0.419338497,0.394143786,1.371664712,0.502281029,15
132,1,20/02/2020,5,15,16,,1,65,43.07692308,70.76923077,46,32,37,2,0,1,0.027027027,0,0,28,14,14,2,0.054054054,1,0.5,0.5,0.5,5.730728869,-2.865364435,954.7722727,908.7635714,733.8461538,84.82873017,220.9261189,151.3238462,151.3238462,151.3238462,885.17,885.17,885.17,,,,0,954.7722727,937.3259375,1513.055,244.6018843,244.6018843,226.6973986,0,234.0123612,0.256188718,0.256188718,0.241855463,0,0.257506318,15
132,1,24/02/2020,6,16,17,,2,105,43.80952381,69.52380952,73,49,59,7,0,1,0.016949153,2,0,46,24,21,5,0.118644068,1,0.47826087,0.52173913,0.47826087,5.785247784,-2.838104977,858.6153846,789.047619,607.6190476,345.7003032,250.996337,222.3809524,222.3809524,231.3809524,830,830,839,,,,0,858.6153846,896.8367347,234.3333333,335.2520359,335.2520359,299.778345,298.0810852,379.0840904,0.390456591,0.390456591,0.334261893,1.27203877,0.480432462,16
132,1,24/02/2020,6,16,17,,1,69,30.43478261,72.46376812,50,43,48,4,0,0,0,0,0,21,7,14,1,0.083333333,1,0.666666667,0.333333333,0.666666667,5.30000157,-3.080728084,985.9534884,767.0714286,537.6811594,114.5341579,448.272329,601.3188406,601.3188406,601.3188406,1139,1139,1139,,,,0,985.9534884,985.9534884,NaN,288.1278613,288.1278613,288.1278613,NaN,207.0430889,0.292232711,0.292232711,0.292232711,NaN,0.269913702,16
132,1,02/03/2020,7,17,18,,1,58,29.31034483,82.75862069,48,40,41,0,0,1,0.024390244,0,0,17,8,9,0,0,1,0.529411765,0.470588235,0.529411765,5.656937595,-2.902260072,769.1707317,639.2222222,289.6551724,45.65182947,479.5155593,440.3448276,440.3448276,440.3448276,730,730,730,,,,0,769.1707317,768.625,791,166.127948,166.127948,168.2070896,0,76.50127087,0.21598319,0.21598319,0.218841554,0,0.119678679,17
133,1,20/01/2020,1,1,1,,2,114,29.8245614,72.80701754,83,64,80,10,0,3,0.0375,0,0,34,19,10,0,0.125,1,0.441176471,0.558823529,0.441176471,5.878715979,-2.79137088,835.3432836,825.82,262.7192982,56.36928002,572.6239853,378.6807018,378.6807018,493.6807018,641.4,641.4,756.4,,,,0,835.3432836,818.090625,1203.4,276.2577777,276.2577777,265.8639076,281.5108701,632.9242237,0.330711676,0.330711676,0.324980998,0.233929591,0.766419103,1
133,1,22/01/2020,1,2,2,,2,121,45.45454545,66.11570248,80,45,66,10,0,8,0.121212121,0,0,55,35,11,2,0.151515152,1,0.363636364,0.636363636,0.363636364,6.079484565,-2.690986587,805.4037736,428.8636364,184.7107438,117.9411886,620.6930298,406.0892562,406.0892562,550.3892562,590.8,590.8,735.1,,,,0,805.4037736,785.0955556,919.6375,242.5163626,242.5163626,231.2066716,288.6660846,190.1403706,0.30111153,0.30111153,0.294494944,0.313891163,0.443358575,2
133,1,22/01/2020,1,2,2,,1,66,28.78787879,62.12121212,41,32,47,13,0,0,0,0,0,19,9,9,1,0.276595745,1,0.526315789,0.473684211,0.526315789,5.664717057,-2.898370341,1138.475,945.1555556,729.5454545,61.37982175,408.9295455,440.5545455,440.5545455,460.6545455,1170.1,1170.1,1190.2,,,,0,1138.475,1138.475,NaN,264.0174273,264.0174273,264.0174273,NaN,178.8698837,0.231904458,0.231904458,0.231904458,NaN,0.189249148,2
133,1,23/01/2020,1,3,3,,2,133,29.32330827,64.66165414,86,61,94,20,0,6,0.063829787,1,0,39,25,11,2,0.212765957,1,0.358974359,0.641025641,0.358974359,6.091930507,-2.684763616,816.5235294,628.2909091,399.2481203,188.39282,417.2754091,284.9518797,284.9518797,356.8518797,684.2,684.2,756.1,,,,0,816.5235294,818.7196721,797.3857143,252.4087973,252.4087973,223.128123,461.619596,202.7714549,0.309126177,0.309126177,0.272532993,0.578916311,0.322734981,3
133,1,23/01/2020,1,3,3,,1,71,29.57746479,67.6056338,48,34,50,16,0,0,0,0,0,21,14,7,1,0.32,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,841.1529412,567.2428571,337.3239437,113.9292731,503.8289975,369.0760563,369.0760563,369.0760563,706.4,706.4,706.4,,,,0,841.1529412,841.1529412,NaN,327.9471162,327.9471162,327.9471162,NaN,351.3388434,0.389878107,0.389878107,0.389878107,NaN,0.619379934,3
133,1,25/01/2020,1,4,4,,2,101,43.56435644,59.40594059,60,38,57,13,0,6,0.105263158,0,0,44,22,21,3,0.228070175,1,0.5,0.5,0.5,5.730728869,-2.865364435,963.66,819.742619,303.960396,62.72286996,659.699604,615.669604,615.669604,628.169604,919.63,919.63,932.13,,,,0,963.66,933.8327632,1152.565833,332.8742079,332.8742079,318.634975,389.9129081,396.2055477,0.345427026,0.345427026,0.341212032,0.338299902,0.483329204,4
133,1,25/01/2020,1,4,4,,1,84,30.95238095,72.61904762,61,48,58,9,0,0,0,1,0,26,13,13,4,0.155172414,1,0.5,0.5,0.5,5.730728869,-2.865364435,789.934898,615.6638462,403.5714286,95.93726435,386.3634694,373.0035714,373.0035714,373.0035714,776.575,776.575,776.575,,,,0,789.934898,805.5278125,41.475,299.5791884,299.5791884,281.9395678,0,246.8828201,0.379245415,0.379245415,0.350006,0,0.401002628,4
133,1,27/01/2020,2,5,5,,2,112,30.35714286,83.92857143,94,71,78,6,0,0,0,0,0,34,23,10,0,0.076923077,1,0.323529412,0.676470588,0.323529412,6.1885808,-2.636438469,1007.647887,788.6,473.2142857,94.66121941,534.4336016,371.7857143,371.7857143,385.7857143,845,845,859,,,,0,1007.647887,1007.647887,NaN,249.3437156,249.3437156,249.3437156,NaN,143.2505187,0.247451236,0.247451236,0.247451236,NaN,0.181651685,5
133,1,27/01/2020,2,5,5,,1,86,30.23255814,80.23255814,69,57,60,3,0,0,0,0,0,26,12,14,3,0.05,1,0.538461538,0.461538462,0.538461538,5.634170254,-2.913643742,781.1403509,616.7142857,370.9302326,67.066743,410.2101183,439.0697674,439.0697674,439.0697674,810,810,810,,,,0,781.1403509,781.1403509,NaN,226.332991,226.332991,226.332991,NaN,323.6523369,0.289746895,0.289746895,0.289746895,NaN,0.524801102,5
133,1,30/01/2020,2,6,6,,2,137,43.79562044,72.26277372,99,56,77,17,0,3,0.038961039,0,0,60,43,15,2,0.220779221,1,0.283333333,0.716666667,0.283333333,6.303696418,-2.57888066,878.465678,808.6073333,468.6131387,137.1998461,409.8525393,262.8518613,262.8518613,268.5218613,731.465,731.465,737.135,,,,0,878.465678,886.8457143,722.0383333,217.5354601,217.5354601,220.0467312,45.74424454,265.4434669,0.247631143,0.247631143,0.248122901,0.063354316,0.328272396,6
133,1,01/02/2020,3,8,9,,1,66,28.78787879,51.51515152,34,23,47,23,0,0,0,0,0,19,11,8,2,0.489361702,1,0.421052632,0.578947368,0.421052632,5.929930194,-2.765763772,1036.228478,888.51375,678.030303,56.24724805,358.1981752,360.054697,360.054697,360.054697,1038.085,1038.085,1038.085,,,,0,1036.228478,1036.228478,NaN,185.4538965,185.4538965,185.4538965,NaN,227.9893391,0.178970083,0.178970083,0.178970083,NaN,0.256596298,7
133,1,02/02/2020,3,9,10,,1,68,30.88235294,80.88235294,55,43,47,4,0,0,0,0,0,21,12,9,2,0.085106383,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,1122.505,1042.007778,878.6764706,72.43946339,243.8285294,188.1535294,188.1535294,188.1535294,1066.83,1066.83,1066.83,,,,0,1122.505,1122.505,NaN,237.5067826,237.5067826,237.5067826,NaN,176.7889904,0.211586392,0.211586392,0.211586392,NaN,0.169661872,8
133,1,03/02/2020,3,10,11,,2,118,33.89830508,78.81355932,93,76,78,2,0,0,0,0,0,40,17,23,5,0.025641026,1,0.575,0.425,0.575,5.541610443,-2.959923648,1038.368421,858.173913,743.6440678,74.97766339,294.7243533,335.3559322,335.3559322,335.3559322,1079,1079,1079,,,,0,1038.368421,1038.368421,NaN,177.7625264,177.7625264,177.7625264,NaN,118.0961289,0.17119408,0.17119408,0.17119408,NaN,0.137613282,9
133,1,03/02/2020,3,10,11,,1,62,45.16129032,64.51612903,40,28,34,6,0,0,0,0,0,28,12,15,2,0.176470588,1,0.571428571,0.428571429,0.571428571,5.550716499,-2.95537062,1173.892857,964.3333333,785.483871,66.15127768,388.4089862,435.516129,435.516129,452.516129,1221,1221,1238,,,,0,1173.892857,1173.892857,NaN,229.2891332,229.2891332,229.2891332,NaN,190.9377859,0.195323731,0.195323731,0.195323731,NaN,0.197999778,10
133,1,06/02/2020,3,11,12,,2,133,43.60902256,81.95488722,109,71,75,3,0,1,0.013333333,0,0,58,38,20,4,0.04,1,0.344827586,0.655172414,0.344827586,6.130051937,-2.665702901,871.2959028,800.911,601.5037594,116.9271739,269.7921434,219.6862406,219.6862406,219.6862406,821.19,821.19,821.19,,,,0,871.2959028,875.003662,608.045,163.1700208,163.1700208,161.2477794,0,191.7221255,0.187272797,0.187272797,0.184282405,0,0.239380063,11
133,1,06/02/2020,3,11,12,,1,68,29.41176471,80.88235294,55,44,48,4,0,0,0,0,0,20,11,9,1,0.083333333,1,0.45,0.55,0.45,5.856390216,-2.802533761,1149.327045,1080.234444,861.0294118,88.03221435,288.2976337,267.4705882,267.4705882,267.4705882,1128.5,1128.5,1128.5,,,,0,1149.327045,1149.327045,NaN,164.5410869,164.5410869,164.5410869,NaN,130.6471885,0.143162982,0.143162982,0.143162982,NaN,0.120943365,11
133,1,09/02/2020,4,12,13,,1,71,42.25352113,78.87323944,56,37,41,4,0,0,0,0,0,30,19,11,2,0.097560976,1,0.366666667,0.633333333,0.366666667,6.071423696,-2.695017021,941.6864865,727.8090909,559.1549296,137.4018765,382.5315569,329.6450704,329.6450704,329.6450704,888.8,888.8,888.8,,,,0,941.6864865,941.6864865,NaN,192.7522808,192.7522808,192.7522808,NaN,276.9206112,0.204688379,0.204688379,0.204688379,NaN,0.380485233,12
133,1,10/02/2020,4,13,14,,2,105,43.80952381,74.28571429,78,51,59,7,0,1,0.016949153,0,0,46,27,19,5,0.118644068,1,0.413043478,0.586956522,0.413043478,5.950451785,-2.755502977,975.1374038,884.8710526,455.7142857,256.8591995,519.4231181,474.1007143,474.1007143,474.1007143,929.815,929.815,929.815,,,,0,975.1374038,977.3043137,864.6249999,204.6852054,204.6852054,206.1186666,0,292.4648314,0.209903963,0.209903963,0.210905307,0,0.330516893,13
133,1,10/02/2020,4,13,14,,1,89,30.33707865,77.52808989,69,57,62,4,0,0,0,1,0,27,12,15,7,0.064516129,1,0.555555556,0.444444444,0.555555556,5.59101857,-2.935219584,760.0884483,643.402,576.9662921,52.79472456,183.1221561,229.2637079,229.2637079,229.2637079,806.23,806.23,806.23,,,,0,760.0884483,773.0536842,21.07000002,230.2165602,230.2165602,209.8150149,0,145.3082145,0.302881277,0.302881277,0.271410665,0,0.225843585,13
133,1,11/02/2020,4,14,15,,1,75,41.33333333,78.66666667,59,41,44,3,0,0,0,0,0,31,18,13,3,0.068181818,1,0.419354839,0.580645161,0.419354839,5.934273101,-2.763592319,1053.74878,860.6615385,740,113.6019604,313.7487805,282.1,282.1,282.1,1022.1,1022.1,1022.1,,,,0,1053.74878,1053.74878,NaN,232.859695,232.859695,232.859695,NaN,182.1964532,0.220982173,0.220982173,0.220982173,NaN,0.2116935,14
133,1,16/02/2020,5,15,16,,1,84,29.76190476,82.14285714,69,55,59,4,0,0,0,0,0,25,14,11,2,0.06779661,1,0.44,0.56,0.44,5.881698085,-2.789879827,1017.524091,885.9318182,800.5952381,113.6720202,216.9288528,183.1097619,183.1097619,183.1097619,983.705,983.705,983.705,,,,0,1017.524091,1017.524091,NaN,201.7488216,201.7488216,201.7488216,NaN,205.7029586,0.198274246,0.198274246,0.198274246,NaN,0.23218825,15
133,1,18/02/2020,5,16,17,,2,128,33.59375,85.15625,109,84,85,1,0,0,0,0,0,43,25,17,6,0.011764706,1,0.418604651,0.581395349,0.418604651,5.936193278,-2.76263223,1000.16875,898.9938235,928.90625,96.31178352,71.2625,5.69375,5.69375,8.35375,934.6,934.6,937.26,,,,0,1000.16875,1000.16875,NaN,166.1684853,166.1684853,166.1684853,NaN,306.0897302,0.166140449,0.166140449,0.166140449,NaN,0.340480348,16
133,1,18/02/2020,5,16,17,,1,63,44.44444444,58.73015873,37,24,35,9,0,1,0.028571429,0,0,28,13,14,7,0.257142857,1,0.535714286,0.464285714,0.535714286,5.641086518,-2.91018561,1093.5446,904.1760714,834.1269841,101.9271549,259.4176159,251.4730159,251.4730159,294.3880159,1085.6,1085.6,1128.515,,,,0,1093.5446,1118.706042,489.67,197.4535421,197.4535421,155.4587521,0,206.264707,0.180562861,0.180562861,0.138963004,0,0.228124492,16
133,1,24/02/2020,6,17,18,,1,69,30.43478261,72.46376812,50,42,48,6,0,0,0,0,0,21,8,13,0,0.125,1,0.619047619,0.380952381,0.619047619,5.427748421,-3.016854659,963.8333333,783.7692308,460.1449275,78.39366634,503.6884058,502.8550725,502.8550725,502.8550725,963,963,963,,,,0,963.8333333,963.8333333,NaN,226.7585927,226.7585927,226.7585927,NaN,153.9454199,0.235267431,0.235267431,0.235267431,NaN,0.196416769,17
133,1,02/03/2020,7,18,19,,1,58,29.31034483,84.48275862,49,39,41,1,0,0,0,0,0,17,10,7,0,0.024390244,1,0.411764706,0.588235294,0.411764706,5.9537367,-2.753860519,865.7435897,765.7142857,494.8275862,65.35305948,370.9160035,330.1724138,330.1724138,330.1724138,825,825,825,,,,0,865.7435897,865.7435897,NaN,228.6894836,228.6894836,228.6894836,NaN,127.3979517,0.264153828,0.264153828,0.264153828,NaN,0.166377922,18
134,1,20/01/2020,1,1,1,,2,115,30.43478261,76.52173913,88,65,80,14,0,1,0.0125,0,0,35,23,12,1,0.175,1,0.342857143,0.657142857,0.342857143,6.135406774,-2.663025482,827.2424242,603.5,360,109.6645603,467.2424242,294,294,294,654,654,654,,,,0,827.2424242,829.9384615,652,260.6856675,260.6856675,261.7854487,0,250.6422659,0.315126086,0.315126086,0.315427542,0,0.415314442,1
134,1,20/01/2020,1,1,1,,1,68,29.41176471,76.47058824,52,38,48,9,0,1,0.020833333,0,0,20,14,6,0,0.1875,1,0.3,0.7,0.3,6.255129382,-2.603164178,1030.435897,770.3333333,447.7941176,129.7051258,582.6417798,430.2058824,430.2058824,430.2058824,878,878,878,,,,0,1030.435897,1053.368421,159,278.0740904,278.0740904,241.5587244,0,218.0996714,0.26986064,0.26986064,0.229320264,0,0.283123762,1
134,1,24/01/2020,1,2,3,,2,116,44.82758621,83.62068966,97,58,64,1,0,3,0.046875,1,0,52,39,12,1,0.015625,1,0.25,0.75,0.25,6.405218619,-2.52811956,939.5483871,666.1666667,325.862069,157.4915814,613.6863181,408.137931,408.137931,414.137931,734,734,740,,,,0,939.5483871,941.3448276,913.5,315.7887174,315.7887174,292.4462195,633.8398851,298.1792729,0.336106923,0.336106923,0.310668536,0.693858659,0.447604613,2
134,1,24/01/2020,1,2,3,,1,68,30.88235294,77.94117647,53,41,47,6,0,0,0,0,0,21,12,9,1,0.127659574,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,1020.439024,868,700.7352941,63.18218567,319.7037303,265.2647059,265.2647059,265.2647059,966,966,966,,,,0,1020.439024,1020.439024,NaN,197.6832123,197.6832123,197.6832123,NaN,335.4750363,0.193723689,0.193723689,0.193723689,NaN,0.386491977,2
134,1,27/01/2020,2,3,4,,2,137,31.38686131,78.10218978,107,88,94,5,0,1,0.010638298,0,0,43,19,24,4,0.053191489,1,0.558139535,0.441860465,0.558139535,5.584474935,-2.938491402,822.0224719,568.8333333,331.7518248,133.2395996,490.2706471,481.2481752,481.2481752,481.2481752,813,813,813,,,,0,822.0224719,814.0681818,1522,264.8470818,264.8470818,255.4494257,0,148.6690713,0.322189588,0.322189588,0.313793649,0,0.261357875,3
134,1,27/01/2020,2,3,4,,1,75,32,81.33333333,61,45,51,6,0,0,0,0,0,24,16,8,2,0.117647059,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,993.3333333,468.75,357.3333333,161.6413559,636,479.6666667,479.6666667,495.6666667,837,837,853,,,,0,993.3333333,993.3333333,NaN,283.806352,283.806352,283.806352,NaN,286.9851913,0.285711093,0.285711093,0.285711093,NaN,0.612235075,3
134,1,30/01/2020,3,4,7,,4,308,38.96103896,76.62337662,236,165,188,19,0,4,0.021276596,0,0,120,71,48,2,0.10106383,1,0.408333333,0.591666667,0.408333333,5.962563232,-2.749447253,1117.414201,891.7916667,459.9025974,68.18486745,657.5116038,586.0974026,586.0974026,589.0974026,1046,1046,1049,,,,0,1117.414201,1113.333333,1285.75,260.9601434,260.9601434,256.3901213,425.8523805,242.0896579,0.233539312,0.233539312,0.230290528,0.331209318,0.271464364,4
134,1,30/01/2020,3,4,7,,1,221,30.31674208,75.56561086,167,136,154,15,0,0,0,3,0,67,31,36,4,0.097402597,1,0.537313433,0.462686567,0.537313433,5.637061176,-2.912198281,1021.841727,802.8055556,576.4705882,86.67197982,445.3711384,468.5294118,468.5294118,468.5294118,1045,1045,1045,,,,0,1021.841727,1043.404412,44.33333333,283.320407,283.320407,245.6390721,30.13856887,235.7128785,0.277264472,0.277264472,0.235420772,0.679817343,0.293611419,4
134,1,01/02/2020,3,5,8,,2,132,30.3030303,80.3030303,106,85,92,3,0,3,0.032608696,1,0,40,21,18,4,0.032608696,1,0.475,0.525,0.475,5.793435647,-2.834011046,876.8426966,628.6111111,405.6818182,98.19899707,471.1608784,422.3181818,422.3181818,430.3181818,828,828,836,,,,0,876.8426966,888.4,631.25,263.7009282,263.7009282,227.3485472,712.9760982,272.5157608,0.300739151,0.300739151,0.255907865,1.129467086,0.433520433,5
134,1,01/02/2020,3,5,8,,1,66,28.78787879,72.72727273,48,40,47,7,0,0,0,0,0,19,8,11,2,0.14893617,1,0.578947368,0.421052632,0.578947368,5.531527544,-2.964965097,1083,921.0909091,733.3333333,74.59291229,349.6666667,414.6666667,414.6666667,414.6666667,1148,1148,1148,,,,0,1083,1083,NaN,254.0192805,254.0192805,254.0192805,NaN,139.5918726,0.234551506,0.234551506,0.234551506,NaN,0.151550592,5
134,1,02/02/2020,3,6,9,,2,99,43.43434343,69.6969697,69,44,56,11,0,1,0.017857143,0,0,43,25,15,3,0.196428571,1,0.418604651,0.581395349,0.418604651,5.936193278,-2.76263223,1156.288889,819.2,522.7272727,157.9965007,633.5616162,579.2727273,579.2727273,594.2727273,1102,1102,1117,,,,0,1156.288889,1146.204545,1600,268.9638048,268.9638048,263.3272418,0,344.3352187,0.232609521,0.232609521,0.229738438,0,0.420331078,6
134,1,02/02/2020,3,6,9,,1,69,30.43478261,73.91304348,51,41,48,5,0,0,0,0,0,21,10,11,1,0.104166667,1,0.523809524,0.476190476,0.523809524,5.671011769,-2.895222985,997.5853659,812,631.884058,34.26863436,365.7013079,379.115942,379.115942,379.115942,1011,1011,1011,,,,0,997.5853659,997.5853659,NaN,205.747415,205.747415,205.747415,NaN,132.1612651,0.206245422,0.206245422,0.206245422,NaN,0.162760179,6
134,1,03/02/2020,3,7,10,,2,120,33.33333333,80,96,75,80,5,0,0,0,0,0,40,21,19,1,0.0625,1,0.475,0.525,0.475,5.793435647,-2.834011046,784.3333333,662.8947368,486.6666667,98.24795705,297.6666667,268.3333333,268.3333333,268.3333333,755,755,755,,,,0,784.3333333,784.3333333,NaN,187.2004514,187.2004514,187.2004514,NaN,139.005953,0.238674609,0.238674609,0.238674609,NaN,0.209695364,7
134,1,03/02/2020,3,7,10,,1,64,45.3125,79.6875,51,34,35,0,0,0,0,0,0,29,17,12,0,0,1,0.413793103,0.586206897,0.413793103,5.948527249,-2.756465245,1034.441176,906,698.4375,97.57729944,336.0036765,239.5625,239.5625,239.5625,938,938,938,,,,0,1034.441176,1034.441176,NaN,224.3183873,224.3183873,224.3183873,NaN,163.3067387,0.216849824,0.216849824,0.216849824,NaN,0.180250263,7
134,1,06/02/2020,3,8,11,,2,118,44.06779661,84.74576271,100,63,66,3,0,0,0,0,0,52,37,15,1,0.045454545,1,0.288461538,0.711538462,0.288461538,6.288613632,-2.586422053,955.8571429,814.2,460.5932203,101.8738316,495.2639225,342.4067797,342.4067797,342.4067797,803,803,803,,,,0,955.8571429,955.8571429,NaN,245.5929531,245.5929531,245.5929531,NaN,195.7539272,0.256934789,0.256934789,0.256934789,NaN,0.240424868,8
134,1,06/02/2020,3,8,11,,1,67,28.35820896,74.62686567,50,42,48,5,0,1,0.020833333,0,0,19,8,11,3,0.104166667,1,0.578947368,0.421052632,0.578947368,5.531527544,-2.964965097,1089.162791,896.8181818,747.0149254,43.41536264,342.1478653,392.9850746,392.9850746,392.9850746,1140,1140,1140,,,,0,1089.162791,1077.833333,1565,235.478432,235.478432,226.1605211,0,163.9974501,0.216201319,0.216201319,0.209828843,0,0.182865885,8
134,1,07/02/2020,4,9,12,,2,124,33.06451613,83.06451613,103,81,83,2,0,0,0,0,0,41,22,18,1,0.024096386,1,0.463414634,0.536585366,0.463414634,5.822563702,-2.819447018,951.2839506,817.7222222,485.483871,103.7457402,465.8000796,425.516129,425.516129,433.516129,911,911,919,,,,0,951.2839506,951.2839506,NaN,242.4025183,242.4025183,242.4025183,NaN,164.764647,0.254816155,0.254816155,0.254816155,NaN,0.201492197,9
134,1,07/02/2020,4,9,12,,1,66,43.93939394,72.72727273,48,33,37,3,0,0,0,1,0,29,15,14,1,0.081081081,1,0.482758621,0.517241379,0.482758621,5.77396006,-2.843748839,912.5294118,673.5,427.2727273,51.27738907,485.2566845,523.7272727,523.7272727,523.7272727,951,951,951,,,,0,912.5294118,938.3030303,62,306.9101374,306.9101374,271.7463759,0,165.4638004,0.336329036,0.336329036,0.289614727,0,0.245677506,9
134,1,09/02/2020,4,10,13,,1,83,28.91566265,81.92771084,68,57,59,2,0,0,0,0,0,24,11,13,3,0.033898305,1,0.541666667,0.458333333,0.541666667,5.626095414,-2.917681162,750.754386,577,403.6144578,49.86758841,347.1399281,396.3855422,396.3855422,396.3855422,800,800,800,,,,0,750.754386,750.754386,NaN,327.0502517,327.0502517,327.0502517,NaN,292.6710326,0.435628826,0.435628826,0.435628826,NaN,0.507228826,10
134,1,10/02/2020,4,11,14,,2,106,32.0754717,78.30188679,83,65,72,6,0,1,0.013888889,0,0,34,18,15,0,0.083333333,1,0.470588235,0.529411765,0.470588235,5.804520143,-2.828468798,1009.878788,837.5333333,478.7735849,49.25546293,531.105203,472.2264151,472.2264151,524.2264151,951,951,1003,,,,0,1009.878788,1007.984615,1133,291.7840358,291.7840358,293.6455395,0,190.5810164,0.28892976,0.28892976,0.291319466,0,0.227550366,11
134,1,10/02/2020,4,11,14,,1,69,43.47826087,76.8115942,53,39,39,0,0,0,0,0,0,30,14,16,2,0,1,0.533333333,0.466666667,0.533333333,5.647077135,-2.907190302,880.9487179,652.0625,315.942029,66.1397549,565.006689,573.057971,573.057971,573.057971,889,889,889,,,,0,880.9487179,880.9487179,NaN,278.1242574,278.1242574,278.1242574,NaN,219.4069184,0.315709929,0.315709929,0.315709929,NaN,0.336481424,11
134,1,11/02/2020,5,12,15,,4,345,39.13043478,72.46376812,250,169,210,39,0,1,0.004761905,1,0,135,81,53,8,0.185714286,1,0.4,0.6,0.4,5.984075972,-2.738690883,948.6081871,845.3962264,577.3913043,255.4843336,371.2168828,286.6086957,286.6086957,290.6086957,864,864,868,,,,0,948.6081871,956,324,322.056688,322.056688,314.8085208,439.8204179,347.2689791,0.339504436,0.339504436,0.329297616,1.357470426,0.41077659,12
134,1,11/02/2020,5,12,15,,1,131,37.40458015,74.80916031,98,75,82,6,0,1,0.012195122,0,0,49,23,26,2,0.073170732,1,0.530612245,0.469387755,0.530612245,5.653919893,-2.903768923,968.9342105,856.2692308,620.610687,100.9322372,348.3235235,357.389313,357.389313,357.389313,978,978,978,,,,0,968.9342105,969.44,931,238.2170067,238.2170067,239.7800929,0,180.9730494,0.245854676,0.245854676,0.247338766,0,0.211350639,12
134,1,11/02/2020,4,12,15,,1,82,29.26829268,81.70731707,67,56,58,1,0,0,0,1,0,24,11,13,2,0.017241379,1,0.541666667,0.458333333,0.541666667,5.626095414,-2.917681162,649.1403509,558.8461538,253.6585366,118.3165058,395.4818143,427.3414634,427.3414634,427.3414634,681,681,681,,,,0,649.1403509,660.7142857,1,258.6471976,258.6471976,245.642809,0,338.0822992,0.398445725,0.398445725,0.371783711,0,0.604964885,12
134,1,21/02/2020,6,15,19,,2,119,29.41176471,85.71428571,102,82,84,2,0,0,0,0,0,35,20,15,0,0.023809524,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,817.3207317,689.56,477.3109244,113.6355867,340.0098073,285.2890756,285.2890756,285.2890756,762.6,762.6,762.6,,,,0,817.3207317,817.3207317,NaN,216.6689862,216.6689862,216.6689862,NaN,131.5448093,0.265096648,0.265096648,0.265096648,NaN,0.190766299,13
134,1,21/02/2020,6,15,19,,1,57,28.07017544,84.21052632,48,40,41,1,0,0,0,0,0,16,8,8,0,0.024390244,1,0.5,0.5,0.5,5.730728869,-2.865364435,860.8675,825.6625,446.4912281,51.63371089,414.3762719,423.5087719,423.5087719,423.5087719,870,870,870,,,,0,860.8675,860.8675,NaN,233.0556007,233.0556007,233.0556007,NaN,269.6251893,0.270721802,0.270721802,0.270721802,NaN,0.326556177,14
134,1,22/02/2020,6,16,20,,3,244,36.8852459,79.91803279,195,144,154,10,0,0,0,0,0,90,51,38,7,0.064935065,1,0.433333333,0.566666667,0.433333333,5.898622874,-2.781417432,802.6388889,782.5,484.2213115,222.4697885,318.4175774,238.7786885,238.7786885,239.7786885,723,723,724,,,,0,802.6388889,802.6388889,NaN,264.1073529,264.1073529,264.1073529,NaN,245.0229719,0.329048787,0.329048787,0.329048787,NaN,0.313128399,15
